edge_type_id target_query source_query weight_function syn_weight target_sections weight_sigma dynamics_params delay model_template distance_range
2456 node_type_id=='486783119' pop_name=='e5noRbp4' DirectionRule_others 0.0020005416259 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2457 node_type_id=='100000111' pop_name=='e5noRbp4' DirectionRule_others 0.0171842606921 NULL 90.0 instanteneousExc.json 1.2 NULL NULL
2458 node_type_id=='100000112' pop_name=='e5noRbp4' DirectionRule_others 0.0164564302213 NULL 90.0 instanteneousExc.json 1.2 NULL NULL
2459 node_type_id=='313861608' pop_name=='e6Ntsr1' DirectionRule_others 0.00288770932313 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2460 node_type_id=='321023397' pop_name=='e6Ntsr1' DirectionRule_others 0.00327716003149 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2461 node_type_id=='333785962' pop_name=='e6Ntsr1' DirectionRule_others 0.00306396960501 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2462 node_type_id=='396608557' pop_name=='e6Ntsr1' DirectionRule_others 0.0012889878291800002 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2463 node_type_id=='469610831' pop_name=='e6Ntsr1' DirectionRule_others 0.00240112017238 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2464 node_type_id=='471077857' pop_name=='e6Ntsr1' DirectionRule_others 0.00469974519064 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2465 node_type_id=='471085676' pop_name=='e6Ntsr1' DirectionRule_others 0.00226836431438 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2466 node_type_id=='478793814' pop_name=='e6Ntsr1' DirectionRule_others 0.006958088921199999 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2467 node_type_id=='486783119' pop_name=='e6Ntsr1' DirectionRule_others 0.00451343208934 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2468 node_type_id=='100000111' pop_name=='e6Ntsr1' DirectionRule_others 0.039023017249199994 NULL 90.0 instanteneousExc.json 1.2 NULL NULL
2469 node_type_id=='313861608' pop_name=='i6Htr3a' DirectionRule_others 2.33022006529e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2470 node_type_id=='321023397' pop_name=='i6Htr3a' DirectionRule_others 2.99092068184e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2471 node_type_id=='333785962' pop_name=='i6Htr3a' DirectionRule_others 2.2449914745e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2472 node_type_id=='396608557' pop_name=='i6Htr3a' DirectionRule_others 2.71383263941e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2473 node_type_id=='469610831' pop_name=='i6Htr3a' DirectionRule_others 1.38907800728e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2474 node_type_id=='471077857' pop_name=='i6Htr3a' DirectionRule_others 5.11431914431e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2475 node_type_id=='471085676' pop_name=='i6Htr3a' DirectionRule_others 1.4099580645999999e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2476 node_type_id=='478793814' pop_name=='i6Htr3a' DirectionRule_others 4.6406687763e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2477 node_type_id=='486783119' pop_name=='i6Htr3a' DirectionRule_others 3.71724368635e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2478 node_type_id=='100000111' pop_name=='i6Htr3a' DirectionRule_others 0.0008226959706479999 NULL 50.0 instanteneousInh.json 1.5 NULL NULL
2479 node_type_id=='100000112' pop_name=='LIFi23Htr3a' DirectionRule_others 0.0 NULL 50.0 instanteneousInh.json 1.5 NULL NULL
2480 node_type_id=='321023397' pop_name=='e4Rorb' DirectionRule_others 0.0 "[""basal""]" 90.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2481 node_type_id=='333785962' pop_name=='e4Rorb' DirectionRule_others 0.0 "[""basal""]" 90.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2482 node_type_id=='396608557' pop_name=='e4Rorb' DirectionRule_others 0.0 "[""basal""]" 90.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2483 node_type_id=='471077857' pop_name=='e4Rorb' DirectionRule_others 0.0 "[""basal""]" 90.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2484 node_type_id=='471085676' pop_name=='e4Rorb' DirectionRule_others 0.0 "[""basal""]" 90.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2485 node_type_id=='478793814' pop_name=='e4Rorb' DirectionRule_others 0.0 "[""basal""]" 90.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2486 node_type_id=='486783119' pop_name=='e4Rorb' DirectionRule_others 0.0 "[""basal""]" 90.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2487 node_type_id=='100000111' pop_name=='e4Rorb' DirectionRule_others 0.0 NULL 90.0 instanteneousInh.json 1.5 NULL NULL
2488 node_type_id=='100000112' pop_name=='i23Htr3a' DirectionRule_others 0.000611479917145 NULL 50.0 instanteneousInh.json 1.5 NULL NULL
2489 node_type_id=='100000112' pop_name=='e4Rorb' DirectionRule_others 0.000611479917145 NULL 90.0 instanteneousInh.json 1.5 NULL NULL
2490 node_type_id=='100000112' pop_name=='i23Sst' DirectionRule_others 0.00116110245753 NULL 50.0 instanteneousInh.json 1.5 NULL NULL
2491 node_type_id=='321023397' pop_name=='i5Htr3a' DirectionRule_others 2.99092068184e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2492 node_type_id=='321023397' pop_name=='i6Htr3a' DirectionRule_others 2.99092068184e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2493 node_type_id=='333785962' pop_name=='i5Htr3a' DirectionRule_others 2.2449914745e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2494 node_type_id=='333785962' pop_name=='i6Htr3a' DirectionRule_others 2.2449914745e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2495 node_type_id=='396608557' pop_name=='i5Htr3a' DirectionRule_others 2.71383263941e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2496 node_type_id=='396608557' pop_name=='i6Htr3a' DirectionRule_others 2.71383263941e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2497 node_type_id=='471077857' pop_name=='i5Htr3a' DirectionRule_others 5.11431914431e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2498 node_type_id=='471077857' pop_name=='i6Htr3a' DirectionRule_others 5.11431914431e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2499 node_type_id=='471085676' pop_name=='i5Htr3a' DirectionRule_others 1.4099580645999999e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2500 node_type_id=='471085676' pop_name=='i6Htr3a' DirectionRule_others 1.4099580645999999e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2501 node_type_id=='478793814' pop_name=='i5Htr3a' DirectionRule_others 4.6406687763e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2502 node_type_id=='478793814' pop_name=='i6Htr3a' DirectionRule_others 4.6406687763e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2503 node_type_id=='486783119' pop_name=='i5Htr3a' DirectionRule_others 3.71724368635e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2504 node_type_id=='486783119' pop_name=='i6Htr3a' DirectionRule_others 3.71724368635e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 300.0]"
2505 node_type_id=='100000111' pop_name=='i6Htr3a' DirectionRule_others 0.0008226959706479999 NULL 50.0 instanteneousInh.json 1.5 NULL NULL
2506 node_type_id=='100000111' pop_name=='i5Htr3a' DirectionRule_others 0.0008226959706479999 NULL 50.0 instanteneousInh.json 1.5 NULL NULL
2507 node_type_id=='100000112' pop_name=='LIFi23Htr3a' DirectionRule_others 0.000611479917145 NULL 50.0 instanteneousInh.json 1.5 NULL NULL
2508 node_type_id=='100000112' pop_name=='i5Htr3a' DirectionRule_others 0.000611479917145 NULL 50.0 instanteneousInh.json 1.5 NULL NULL
2509 node_type_id=='313861608' pop_name=='i6Sst' DirectionRule_others 5.33434268401e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 1e+20]"
2510 node_type_id=='321023397' pop_name=='i6Sst' DirectionRule_others 6.86012921002e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 1e+20]"
2511 node_type_id=='333785962' pop_name=='i6Sst' DirectionRule_others 5.01848548652e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 1e+20]"
2512 node_type_id=='396608557' pop_name=='i6Sst' DirectionRule_others 6.23653009927e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 1e+20]"
2513 node_type_id=='469610831' pop_name=='i6Sst' DirectionRule_others 3.26829642757e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 1e+20]"
2514 node_type_id=='471077857' pop_name=='i6Sst' DirectionRule_others 0.000129588616286 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 1e+20]"
2515 node_type_id=='471085676' pop_name=='i6Sst' DirectionRule_others 3.33025562091e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 1e+20]"
2516 node_type_id=='478793814' pop_name=='i6Sst' DirectionRule_others 9.40896121624e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 1e+20]"
2517 node_type_id=='486783119' pop_name=='i6Sst' DirectionRule_others 8.55609929256e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 1e+20]"
2518 node_type_id=='100000111' pop_name=='i6Sst' DirectionRule_others 0.0017577870027 NULL 50.0 instanteneousInh.json 1.5 NULL NULL
2519 node_type_id=='313861608' pop_name=='i5Sst' DirectionRule_others 5.33434268401e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 1e+20]"
2520 node_type_id=='321023397' pop_name=='i5Sst' DirectionRule_others 6.86012921002e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 1e+20]"
2521 node_type_id=='333785962' pop_name=='i5Sst' DirectionRule_others 5.01848548652e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 1e+20]"
2522 node_type_id=='396608557' pop_name=='i5Sst' DirectionRule_others 6.23653009927e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 1e+20]"
2523 node_type_id=='469610831' pop_name=='i5Sst' DirectionRule_others 3.26829642757e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 1e+20]"
2524 node_type_id=='471077857' pop_name=='i5Sst' DirectionRule_others 0.000129588616286 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 1e+20]"
2525 node_type_id=='471085676' pop_name=='i5Sst' DirectionRule_others 3.33025562091e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 1e+20]"
2526 node_type_id=='478793814' pop_name=='i5Sst' DirectionRule_others 9.40896121624e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 1e+20]"
2527 node_type_id=='486783119' pop_name=='i5Sst' DirectionRule_others 8.55609929256e-05 "[""basal""]" 50.0 GABA_InhToInh.json 1.5 exp2syn "[50.0, 1e+20]"
2528 node_type_id=='100000111' pop_name=='i5Sst' DirectionRule_others 0.0017577870027 NULL 50.0 instanteneousInh.json 1.5 NULL NULL
2529 node_type_id=='100000112' pop_name=='i5Sst' DirectionRule_others 0.00103807199011 NULL 50.0 instanteneousInh.json 1.5 NULL NULL
2530 node_type_id=='313861608' pop_name=='LIFe5Rbp4' DirectionRule_others 0.0012738282335199998 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2531 node_type_id=='321023397' pop_name=='LIFe5Rbp4' DirectionRule_others 0.00146642303621 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2532 node_type_id=='333785962' pop_name=='LIFe5Rbp4' DirectionRule_others 0.00141689966004 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2533 node_type_id=='396608557' pop_name=='LIFe5Rbp4' DirectionRule_others 0.0005914505933580001 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2534 node_type_id=='469610831' pop_name=='LIFe5Rbp4' DirectionRule_others 0.00110030989628 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2535 node_type_id=='471077857' pop_name=='LIFe5Rbp4' DirectionRule_others 0.00190450956659 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2536 node_type_id=='471085676' pop_name=='LIFe5Rbp4' DirectionRule_others 0.0010169337032 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2537 node_type_id=='478793814' pop_name=='LIFe5Rbp4' DirectionRule_others 0.00300612439392 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2538 node_type_id=='486783119' pop_name=='LIFe5Rbp4' DirectionRule_others 0.0020005416259 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2539 node_type_id=='100000111' pop_name=='LIFe5Rbp4' DirectionRule_others 0.0171842606921 NULL 90.0 instanteneousExc.json 1.2 NULL NULL
2540 node_type_id=='100000112' pop_name=='LIFe5Rbp4' DirectionRule_others 0.0164564302213 NULL 90.0 instanteneousExc.json 1.2 NULL NULL
2541 node_type_id=='321023397' pop_name=='LIFe23Cux2' DirectionRule_others 0.0016237038338299998 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2542 node_type_id=='333785962' pop_name=='LIFe23Cux2' DirectionRule_others 0.00156398027814 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2543 node_type_id=='396608557' pop_name=='LIFe23Cux2' DirectionRule_others 0.0006532872936830001 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2544 node_type_id=='469610831' pop_name=='LIFe23Cux2' DirectionRule_others 0.00121613231738 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2545 node_type_id=='471077857' pop_name=='LIFe23Cux2' DirectionRule_others 0.00214101457749 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2546 node_type_id=='471085676' pop_name=='LIFe23Cux2' DirectionRule_others 0.0011261768289 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2547 node_type_id=='478793814' pop_name=='LIFe23Cux2' DirectionRule_others 0.00333298982402 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2548 node_type_id=='486783119' pop_name=='LIFe23Cux2' DirectionRule_others 0.00221731199096 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2549 node_type_id=='100000111' pop_name=='LIFe23Cux2' DirectionRule_others 0.0190606418057 NULL 90.0 instanteneousExc.json 1.2 NULL NULL
2550 node_type_id=='100000112' pop_name=='LIFe23Cux2' DirectionRule_others 0.0184116877571 NULL 90.0 instanteneousExc.json 1.2 NULL NULL
2551 node_type_id=='321023397' pop_name=='LIFi6Pvalb' DirectionRule_others 0.00018409840069799998 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2552 node_type_id=='333785962' pop_name=='LIFi6Pvalb' DirectionRule_others 0.00015339655159900002 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2553 node_type_id=='396608557' pop_name=='LIFi6Pvalb' DirectionRule_others 0.00019230044970099997 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2554 node_type_id=='471077857' pop_name=='LIFi6Pvalb' DirectionRule_others 0.000206172843009 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2555 node_type_id=='471085676' pop_name=='LIFi6Pvalb' DirectionRule_others 9.42759677864e-05 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2556 node_type_id=='478793814' pop_name=='LIFi6Pvalb' DirectionRule_others 0.000227087313473 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2557 node_type_id=='486783119' pop_name=='LIFi6Pvalb' DirectionRule_others 0.000222491248733 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2558 node_type_id=='100000111' pop_name=='LIFi6Pvalb' DirectionRule_others 0.004318955656319999 NULL 50.0 instanteneousInh.json 1.6 NULL NULL
2559 node_type_id=='321023397' pop_name=='LIFe4Scnn1a' DirectionRule_others 0.0015317148741099999 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2560 node_type_id=='333785962' pop_name=='LIFe4Scnn1a' DirectionRule_others 0.00147806270711 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2561 node_type_id=='396608557' pop_name=='LIFe4Scnn1a' DirectionRule_others 0.000617153640051 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2562 node_type_id=='469610831' pop_name=='LIFe4Scnn1a' DirectionRule_others 0.0011484664619100002 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2563 node_type_id=='471077857' pop_name=='LIFe4Scnn1a' DirectionRule_others 0.00199597740275 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2564 node_type_id=='471085676' pop_name=='LIFe4Scnn1a' DirectionRule_others 0.00106229898256 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2565 node_type_id=='478793814' pop_name=='LIFe4Scnn1a' DirectionRule_others 0.0031413574295 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2566 node_type_id=='486783119' pop_name=='LIFe4Scnn1a' DirectionRule_others 0.0020904865086199998 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2567 node_type_id=='100000111' pop_name=='LIFe4Scnn1a' DirectionRule_others 0.017956554059599998 NULL 90.0 instanteneousExc.json 1.2 NULL NULL
2568 node_type_id=='100000112' pop_name=='LIFe4Scnn1a' DirectionRule_others 0.008506342327 NULL 90.0 instanteneousExc.json 1.2 NULL NULL
2569 node_type_id=='321023397' pop_name=='LIFi23Pvalb' DirectionRule_others 0.00011892352949 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2570 node_type_id=='333785962' pop_name=='LIFi23Pvalb' DirectionRule_others 9.99873355632e-05 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2571 node_type_id=='396608557' pop_name=='LIFi23Pvalb' DirectionRule_others 0.000122939946705 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2572 node_type_id=='469610831' pop_name=='LIFi23Pvalb' DirectionRule_others 6.6120355831e-05 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2573 node_type_id=='471077857' pop_name=='LIFi23Pvalb' DirectionRule_others 0.000129935743242 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2574 node_type_id=='471085676' pop_name=='LIFi23Pvalb' DirectionRule_others 6.05005272255e-05 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2575 node_type_id=='478793814' pop_name=='LIFi23Pvalb' DirectionRule_others 0.000148198140463 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2576 node_type_id=='486783119' pop_name=='LIFi23Pvalb' DirectionRule_others 0.000143611391462 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2577 node_type_id=='100000111' pop_name=='LIFi23Pvalb' DirectionRule_others 0.00278497464247 NULL 50.0 instanteneousInh.json 1.6 NULL NULL
2578 node_type_id=='100000112' pop_name=='LIFi23Pvalb' DirectionRule_others 0.0013206965328199998 NULL 50.0 instanteneousInh.json 1.6 NULL NULL
2579 node_type_id=='321023397' pop_name=='LIFe4other' DirectionRule_others 0.0015317148741099999 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2580 node_type_id=='333785962' pop_name=='LIFe4other' DirectionRule_others 0.00147806270711 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2581 node_type_id=='396608557' pop_name=='LIFe4other' DirectionRule_others 0.000617153640051 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2582 node_type_id=='469610831' pop_name=='LIFe4other' DirectionRule_others 0.0011484664619100002 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2583 node_type_id=='471077857' pop_name=='LIFe4other' DirectionRule_others 0.00199597740275 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2584 node_type_id=='471085676' pop_name=='LIFe4other' DirectionRule_others 0.00106229898256 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2585 node_type_id=='478793814' pop_name=='LIFe4other' DirectionRule_others 0.0031413574295 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2586 node_type_id=='486783119' pop_name=='LIFe4other' DirectionRule_others 0.0020904865086199998 "[""somatic"", ""basal""]" 90.0 AMPA_ExcToInh.json 1.2 exp2syn "[0.0, 1e+20]"
2587 node_type_id=='100000111' pop_name=='LIFe4other' DirectionRule_others 0.017956554059599998 NULL 90.0 instanteneousExc.json 1.2 NULL NULL
2588 node_type_id=='100000112' pop_name=='LIFe4other' DirectionRule_others 0.008506342327 NULL 90.0 instanteneousExc.json 1.2 NULL NULL
2589 node_type_id=='321023397' pop_name=='LIFi5Pvalb' DirectionRule_others 0.00018409840069799998 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2590 node_type_id=='333785962' pop_name=='LIFi5Pvalb' DirectionRule_others 0.00015339655159900002 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2591 node_type_id=='396608557' pop_name=='LIFi5Pvalb' DirectionRule_others 0.00019230044970099997 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2592 node_type_id=='469610831' pop_name=='LIFi5Pvalb' DirectionRule_others 0.000101867920073 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2593 node_type_id=='471077857' pop_name=='LIFi5Pvalb' DirectionRule_others 0.000206172843009 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2594 node_type_id=='471085676' pop_name=='LIFi5Pvalb' DirectionRule_others 9.42759677864e-05 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2595 node_type_id=='478793814' pop_name=='LIFi5Pvalb' DirectionRule_others 0.000227087313473 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2596 node_type_id=='486783119' pop_name=='LIFi5Pvalb' DirectionRule_others 0.000222491248733 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2597 node_type_id=='100000111' pop_name=='LIFi5Pvalb' DirectionRule_others 0.004318955656319999 NULL 50.0 instanteneousInh.json 1.6 NULL NULL
2598 node_type_id=='100000112' pop_name=='LIFi5Pvalb' DirectionRule_others 0.0018646406033000001 NULL 50.0 instanteneousInh.json 1.6 NULL NULL
2599 node_type_id=='321023397' pop_name=='LIFi4Pvalb' DirectionRule_others 0.000142955777729 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2600 node_type_id=='333785962' pop_name=='LIFi4Pvalb' DirectionRule_others 0.000119791590999 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2601 node_type_id=='396608557' pop_name=='LIFi4Pvalb' DirectionRule_others 0.00014836678683100002 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
2602 node_type_id=='469610831' pop_name=='LIFi4Pvalb' DirectionRule_others 7.93942662349e-05 "[""somatic"", ""basal""]" 50.0 GABA_InhToInh.json 1.6 exp2syn "[0.0, 50.0]"
