edge_type_id target_query source_query model_template dynamics_params distance_range delay syn_weight target_sections
162 node_type_id=='485836906' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 5.96221643336e-08 "[""basal"", ""apical""]"
163 node_type_id=='486502127' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 5.21628191549e-07 "[""basal"", ""apical""]"
164 node_type_id=='474626527' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 0.0001634598418899 "[""somatic"", ""basal""]"
165 node_type_id=='313862167' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 0.000162911596495 "[""somatic"", ""basal""]"
166 node_type_id=='473016550' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 0.000541938022949 "[""somatic"", ""basal""]"
167 node_type_id=='485058595' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 0.000488084241135 "[""somatic"", ""basal""]"
168 node_type_id=='318733871' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 6.45497642608e-06 "[""basal"", ""apical""]"
169 node_type_id=='318808427' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 8.923984297210001e-06 "[""basal"", ""apical""]"
170 node_type_id=='321906005' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 0.000496764761999 "[""basal"", ""apical""]"
171 node_type_id=='370351753' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 7.23018451543e-06 "[""basal"", ""apical""]"
172 node_type_id=='386049446' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 5.69716655102e-06 "[""basal"", ""apical""]"
173 node_type_id=='397351623' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 8.87646742159e-07 "[""basal"", ""apical""]"
174 node_type_id=='422738880' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 3.17393521863e-06 "[""basal"", ""apical""]"
175 node_type_id=='475459689' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 8.66891006902e-06 "[""basal"", ""apical""]"
176 node_type_id=='476455864' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 6.0295255118e-06 "[""basal"", ""apical""]"
177 node_type_id=='476457450' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 3.62850607013e-06 "[""basal"", ""apical""]"
178 node_type_id=='314804042' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 2.19446294981e-06 "[""basal"", ""apical""]"
179 node_type_id=='314822529' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 8.50418991462e-05 "[""basal"", ""apical""]"
180 node_type_id=='314831019' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 3.23288760988e-06 "[""basal"", ""apical""]"
181 node_type_id=='320207387' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 4.87421651171e-06 "[""basal"", ""apical""]"
182 node_type_id=='323865917' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 1.81502905446e-06 "[""basal"", ""apical""]"
183 node_type_id=='324025297' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 1.83662570824e-06 "[""basal"", ""apical""]"
184 node_type_id=='349621141' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 5.07176531485e-06 "[""basal"", ""apical""]"
185 node_type_id=='354190013' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 8.34070647575e-06 "[""basal"", ""apical""]"
186 node_type_id=='468120757' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 5.34409963161e-06 "[""basal"", ""apical""]"
187 node_type_id=='468193142' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 8.26948906135e-06 "[""basal"", ""apical""]"
188 node_type_id=='469793303' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 1.31435227745e-06 "[""basal"", ""apical""]"
189 node_type_id=='473601979' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 3.84847203435e-07 "[""basal"", ""apical""]"
190 node_type_id=='476048909' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 4.55283152296e-06 "[""basal"", ""apical""]"
191 node_type_id=='476049169' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 8.81039856878e-05 "[""basal"", ""apical""]"
192 node_type_id=='476131588' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 3.54327619287e-06 "[""basal"", ""apical""]"
193 node_type_id=='476216637' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 0.000109372029526 "[""basal"", ""apical""]"
194 node_type_id=='480116737' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 4.836087944020001e-07 "[""basal"", ""apical""]"
195 node_type_id=='480169178' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 3.4217696507e-06 "[""basal"", ""apical""]"
196 node_type_id=='480351780' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 9.9925332695e-07 "[""basal"", ""apical""]"
197 node_type_id=='480353286' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 5.61744545055e-06 "[""basal"", ""apical""]"
198 node_type_id=='466632464' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 3.00007716018e-06 "[""basal"", ""apical""]"
199 node_type_id=='471410185' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 1.90435996964e-06 "[""basal"", ""apical""]"
200 node_type_id=='471786879' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 3.1860339713e-06 "[""basal"", ""apical""]"
201 node_type_id=='471789504' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 1.14793107474e-06 "[""basal"", ""apical""]"
202 node_type_id=='471819401' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 3.75831130288e-06 "[""basal"", ""apical""]"
203 node_type_id=='478110866' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 4.90650056929e-05 "[""somatic"", ""basal""]"
204 node_type_id=='481001895' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 1.6919188933e-06 "[""somatic"", ""basal""]"
