edge_type_id target_query source_query dynamics_params model_template weight_sigma weight_function distance_range delay syn_weight target_sections
2802 node_type_id=='100000113' pop_name=='e4Scnn1a' instanteneousExc.json NULL 90.0 DirectionRule_others NULL 1.5 0.00689540558862 NULL
2803 node_type_id=='474626527' pop_name=='i23Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.2 0.000142095668651 "[""somatic"", ""basal""]"
2804 node_type_id=='324493977' pop_name=='i23Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.2 9.94481125512e-05 "[""somatic"", ""basal""]"
2805 node_type_id=='473540161' pop_name=='i23Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.2 0.00010232661023 "[""somatic"", ""basal""]"
2806 node_type_id=='475068599' pop_name=='i23Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.2 9.95321404928e-05 "[""somatic"", ""basal""]"
2807 node_type_id=='476686112' pop_name=='i23Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.2 0.000114980134769 "[""somatic"", ""basal""]"
2808 node_type_id=='100000113' pop_name=='i23Pvalb' instanteneousInh.json NULL 50.0 DirectionRule_others NULL 1.2 0.00167387927869 NULL
2809 node_type_id=='474626527' pop_name=='e4other' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000332076651939 "[""somatic"", ""basal""]"
2810 node_type_id=='324493977' pop_name=='e4other' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000547713488337 "[""somatic"", ""basal""]"
2811 node_type_id=='473540161' pop_name=='e4other' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000381406391885 "[""somatic"", ""basal""]"
2812 node_type_id=='475068599' pop_name=='e4other' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000321908449714 "[""somatic"", ""basal""]"
2813 node_type_id=='476686112' pop_name=='e4other' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000195734373445 "[""somatic"", ""basal""]"
2814 node_type_id=='100000113' pop_name=='e4other' instanteneousExc.json NULL 90.0 DirectionRule_others NULL 1.5 0.00689540558862 NULL
2815 node_type_id=='474626527' pop_name=='i5Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.2 0.000142095668651 "[""somatic"", ""basal""]"
2816 node_type_id=='474626527' pop_name=='i4Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.2 0.000142095668651 "[""somatic"", ""basal""]"
2817 node_type_id=='324493977' pop_name=='i4Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.2 9.94481125512e-05 "[""somatic"", ""basal""]"
2818 node_type_id=='473540161' pop_name=='i4Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.2 0.00010232661023 "[""somatic"", ""basal""]"
2819 node_type_id=='475068599' pop_name=='i4Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.2 9.95321404928e-05 "[""somatic"", ""basal""]"
2820 node_type_id=='476686112' pop_name=='i4Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.2 0.000114980134769 "[""somatic"", ""basal""]"
2821 node_type_id=='100000113' pop_name=='i4Pvalb' instanteneousInh.json NULL 50.0 DirectionRule_others NULL 1.2 0.00167387927869 NULL
2822 node_type_id=='487667205' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.2 0.00123991253633 "[""somatic"", ""basal""]"
2823 node_type_id=='474626527' pop_name=='e4Rorb' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000332076651939 "[""somatic"", ""basal""]"
2824 node_type_id=='474626527' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000332076651939 "[""somatic"", ""basal""]"
2825 node_type_id=='324493977' pop_name=='e4Rorb' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000547713488337 "[""somatic"", ""basal""]"
2826 node_type_id=='473540161' pop_name=='e4Rorb' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000381406391885 "[""somatic"", ""basal""]"
2827 node_type_id=='473540161' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000381406391885 "[""somatic"", ""basal""]"
2828 node_type_id=='475068599' pop_name=='e4Rorb' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000321908449714 "[""somatic"", ""basal""]"
2829 node_type_id=='475068599' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000321908449714 "[""somatic"", ""basal""]"
2830 node_type_id=='476686112' pop_name=='e4Rorb' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000195734373445 "[""somatic"", ""basal""]"
2831 node_type_id=='100000113' pop_name=='e4Rorb' instanteneousExc.json NULL 90.0 DirectionRule_others NULL 1.5 0.00689540558862 NULL
2832 node_type_id=='100000113' pop_name=='LIFe4Rorb' instanteneousExc.json NULL 90.0 DirectionRule_others NULL 1.5 0.00689540558862 NULL
2833 node_type_id=='474626527' pop_name=='i4Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.000185432575434 "[""basal""]"
2834 node_type_id=='324493977' pop_name=='i4Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 7.81851004706e-05 "[""basal""]"
2835 node_type_id=='473540161' pop_name=='i4Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 8.02366509656e-05 "[""basal""]"
2836 node_type_id=='475068599' pop_name=='i4Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 8.75320094008e-05 "[""basal""]"
2837 node_type_id=='476686112' pop_name=='i4Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.000101354681857 "[""basal""]"
2838 node_type_id=='100000113' pop_name=='i4Htr3a' instanteneousInh.json NULL 50.0 DirectionRule_others NULL 1.5 0.00244576962818 NULL
2839 node_type_id=='474626527' pop_name=='i4Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 0.000327547385634 "[""basal""]"
2840 node_type_id=='324493977' pop_name=='i4Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 3.59338682825e-05 "[""basal""]"
2841 node_type_id=='473540161' pop_name=='i4Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 3.65380635447e-05 "[""basal""]"
2842 node_type_id=='475068599' pop_name=='i4Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 3.76498699352e-05 "[""basal""]"
2843 node_type_id=='476686112' pop_name=='i4Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 4.3990259093e-05 "[""basal""]"
2844 node_type_id=='100000113' pop_name=='i4Sst' instanteneousInh.json NULL 50.0 DirectionRule_others NULL 1.5 0.000887588953464 NULL
2845 node_type_id=='474626527' pop_name=='e4Nr5a1' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000332076651939 "[""somatic"", ""basal""]"
2846 node_type_id=='324493977' pop_name=='e4Nr5a1' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000547713488337 "[""somatic"", ""basal""]"
2847 node_type_id=='473540161' pop_name=='e4Nr5a1' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000381406391885 "[""somatic"", ""basal""]"
2848 node_type_id=='475068599' pop_name=='e4Nr5a1' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000321908449714 "[""somatic"", ""basal""]"
2849 node_type_id=='476686112' pop_name=='e4Nr5a1' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000195734373445 "[""somatic"", ""basal""]"
2850 node_type_id=='100000113' pop_name=='e4Nr5a1' instanteneousExc.json NULL 90.0 DirectionRule_others NULL 1.5 0.00689540558862 NULL
2851 node_type_id=='474626527' pop_name=='e5noRbp4' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000254241706649 "[""somatic"", ""basal""]"
2852 node_type_id=='324493977' pop_name=='e5noRbp4' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000136480797256 "[""somatic"", ""basal""]"
2853 node_type_id=='473540161' pop_name=='e5noRbp4' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 9.51134136736e-05 "[""somatic"", ""basal""]"
2854 node_type_id=='475068599' pop_name=='e5noRbp4' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 7.95426220057e-05 "[""somatic"", ""basal""]"
2855 node_type_id=='476686112' pop_name=='e5noRbp4' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 4.86502872042e-05 "[""somatic"", ""basal""]"
2856 node_type_id=='100000113' pop_name=='e5noRbp4' instanteneousExc.json NULL 90.0 DirectionRule_others NULL 1.5 0.00513008926464 NULL
2857 node_type_id=='324493977' pop_name=='LIFi23Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.0 "[""basal""]"
2858 node_type_id=='473540161' pop_name=='LIFi23Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.0 "[""basal""]"
2859 node_type_id=='475068599' pop_name=='LIFi23Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.0 "[""basal""]"
2860 node_type_id=='476686112' pop_name=='LIFi23Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.0 "[""basal""]"
2861 node_type_id=='100000113' pop_name=='LIFi23Htr3a' instanteneousInh.json NULL 50.0 DirectionRule_others NULL 1.5 0.0 NULL
2862 node_type_id=='474626527' pop_name=='i23Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.000185432575434 "[""basal""]"
2863 node_type_id=='474626527' pop_name=='e4Rorb' GABA_InhToInh.json exp2syn 90.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.000185432575434 "[""basal""]"
2864 node_type_id=='324493977' pop_name=='i23Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 7.81851004706e-05 "[""basal""]"
2865 node_type_id=='324493977' pop_name=='e4Rorb' GABA_InhToInh.json exp2syn 90.0 DirectionRule_others "[50.0, 300.0]" 1.5 7.81851004706e-05 "[""basal""]"
2866 node_type_id=='473540161' pop_name=='i23Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 8.02366509656e-05 "[""basal""]"
2867 node_type_id=='473540161' pop_name=='e4Rorb' GABA_InhToInh.json exp2syn 90.0 DirectionRule_others "[50.0, 300.0]" 1.5 8.02366509656e-05 "[""basal""]"
2868 node_type_id=='475068599' pop_name=='i23Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 8.75320094008e-05 "[""basal""]"
2869 node_type_id=='475068599' pop_name=='e4Rorb' GABA_InhToInh.json exp2syn 90.0 DirectionRule_others "[50.0, 300.0]" 1.5 8.75320094008e-05 "[""basal""]"
2870 node_type_id=='476686112' pop_name=='i23Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.000101354681857 "[""basal""]"
2871 node_type_id=='476686112' pop_name=='e4Rorb' GABA_InhToInh.json exp2syn 90.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.000101354681857 "[""basal""]"
2872 node_type_id=='100000113' pop_name=='i23Htr3a' instanteneousInh.json NULL 50.0 DirectionRule_others NULL 1.5 0.00244576962818 NULL
2873 node_type_id=='100000113' pop_name=='e4Rorb' instanteneousInh.json NULL 90.0 DirectionRule_others NULL 1.5 0.00244576962818 NULL
2874 node_type_id=='474626527' pop_name=='i23Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 0.000327547385634 "[""basal""]"
2875 node_type_id=='324493977' pop_name=='i23Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 3.59338682825e-05 "[""basal""]"
2876 node_type_id=='473540161' pop_name=='i23Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 3.65380635447e-05 "[""basal""]"
2877 node_type_id=='475068599' pop_name=='i23Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 3.76498699352e-05 "[""basal""]"
2878 node_type_id=='476686112' pop_name=='i23Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 4.3990259093e-05 "[""basal""]"
2879 node_type_id=='100000113' pop_name=='i23Sst' instanteneousInh.json NULL 50.0 DirectionRule_others NULL 1.5 0.000887588953464 NULL
2880 node_type_id=='474626527' pop_name=='i5Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.000185432575434 "[""basal""]"
2881 node_type_id=='324493977' pop_name=='LIFi23Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.0 "[""basal""]"
2882 node_type_id=='475068599' pop_name=='LIFi23Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.0 "[""basal""]"
2883 node_type_id=='100000113' pop_name=='LIFi23Htr3a' instanteneousInh.json NULL 50.0 DirectionRule_others NULL 1.5 0.0 NULL
2884 node_type_id=='474626527' pop_name=='i5Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 0.000327547385634 "[""basal""]"
2885 node_type_id=='324493977' pop_name=='i5Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 9.60926954472e-05 "[""basal""]"
2886 node_type_id=='473540161' pop_name=='i5Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 9.89882604128e-05 "[""basal""]"
2887 node_type_id=='475068599' pop_name=='i5Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 0.000110300455379 "[""basal""]"
2888 node_type_id=='476686112' pop_name=='i5Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 0.000127550114817 "[""basal""]"
2889 node_type_id=='100000113' pop_name=='i5Sst' instanteneousInh.json NULL 50.0 DirectionRule_others NULL 1.5 0.00254073948242 NULL
2890 node_type_id=='474626527' pop_name=='LIFe5Rbp4' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000254241706649 "[""somatic"", ""basal""]"
2891 node_type_id=='324493977' pop_name=='LIFe5Rbp4' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000136480797256 "[""somatic"", ""basal""]"
2892 node_type_id=='473540161' pop_name=='LIFe5Rbp4' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 9.51134136736e-05 "[""somatic"", ""basal""]"
2893 node_type_id=='475068599' pop_name=='LIFe5Rbp4' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 7.95426220057e-05 "[""somatic"", ""basal""]"
2894 node_type_id=='476686112' pop_name=='LIFe5Rbp4' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 4.86502872042e-05 "[""somatic"", ""basal""]"
2895 node_type_id=='100000113' pop_name=='LIFe5Rbp4' instanteneousExc.json NULL 90.0 DirectionRule_others NULL 1.5 0.00513008926464 NULL
2896 node_type_id=='474626527' pop_name=='LIFe23Cux2' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000254241706649 "[""somatic"", ""basal""]"
2897 node_type_id=='324493977' pop_name=='LIFe23Cux2' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.00091775380704 "[""somatic"", ""basal""]"
2898 node_type_id=='473540161' pop_name=='LIFe23Cux2' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.0006386074906819 "[""somatic"", ""basal""]"
2899 node_type_id=='475068599' pop_name=='LIFe23Cux2' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000543838330294 "[""somatic"", ""basal""]"
2900 node_type_id=='476686112' pop_name=='LIFe23Cux2' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.00032879045894 "[""somatic"", ""basal""]"
2901 node_type_id=='100000113' pop_name=='LIFe23Cux2' instanteneousExc.json NULL 90.0 DirectionRule_others NULL 1.5 0.034824663762 NULL
2902 node_type_id=='474626527' pop_name=='LIFe4Scnn1a' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000332076651939 "[""somatic"", ""basal""]"
2903 node_type_id=='324493977' pop_name=='LIFe4Scnn1a' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000547713488337 "[""somatic"", ""basal""]"
2904 node_type_id=='473540161' pop_name=='LIFe4Scnn1a' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000381406391885 "[""somatic"", ""basal""]"
2905 node_type_id=='475068599' pop_name=='LIFe4Scnn1a' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000321908449714 "[""somatic"", ""basal""]"
2906 node_type_id=='476686112' pop_name=='LIFe4Scnn1a' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000195734373445 "[""somatic"", ""basal""]"
2907 node_type_id=='100000113' pop_name=='LIFe4Scnn1a' instanteneousExc.json NULL 90.0 DirectionRule_others NULL 1.5 0.00689540558862 NULL
2908 node_type_id=='474626527' pop_name=='LIFi23Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.2 0.000142095668651 "[""somatic"", ""basal""]"
2909 node_type_id=='324493977' pop_name=='LIFi23Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.2 9.94481125512e-05 "[""somatic"", ""basal""]"
2910 node_type_id=='473540161' pop_name=='LIFi23Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.2 0.00010232661023 "[""somatic"", ""basal""]"
2911 node_type_id=='475068599' pop_name=='LIFi23Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.2 9.95321404928e-05 "[""somatic"", ""basal""]"
2912 node_type_id=='476686112' pop_name=='LIFi23Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.2 0.000114980134769 "[""somatic"", ""basal""]"
2913 node_type_id=='100000113' pop_name=='LIFi23Pvalb' instanteneousInh.json NULL 50.0 DirectionRule_others NULL 1.2 0.00167387927869 NULL
2914 node_type_id=='474626527' pop_name=='LIFe4other' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000332076651939 "[""somatic"", ""basal""]"
2915 node_type_id=='324493977' pop_name=='LIFe4other' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000547713488337 "[""somatic"", ""basal""]"
2916 node_type_id=='473540161' pop_name=='LIFe4other' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000381406391885 "[""somatic"", ""basal""]"
2917 node_type_id=='475068599' pop_name=='LIFe4other' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000321908449714 "[""somatic"", ""basal""]"
2918 node_type_id=='476686112' pop_name=='LIFe4other' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000195734373445 "[""somatic"", ""basal""]"
2919 node_type_id=='100000113' pop_name=='LIFe4other' instanteneousExc.json NULL 90.0 DirectionRule_others NULL 1.5 0.00689540558862 NULL
2920 node_type_id=='474626527' pop_name=='LIFi5Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.2 0.000142095668651 "[""somatic"", ""basal""]"
2921 node_type_id=='474626527' pop_name=='LIFi4Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.2 0.000142095668651 "[""somatic"", ""basal""]"
2922 node_type_id=='324493977' pop_name=='LIFi4Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.2 9.94481125512e-05 "[""somatic"", ""basal""]"
2923 node_type_id=='473540161' pop_name=='LIFi4Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.2 0.00010232661023 "[""somatic"", ""basal""]"
2924 node_type_id=='475068599' pop_name=='LIFi4Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.2 9.95321404928e-05 "[""somatic"", ""basal""]"
2925 node_type_id=='476686112' pop_name=='LIFi4Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.2 0.000114980134769 "[""somatic"", ""basal""]"
2926 node_type_id=='100000113' pop_name=='LIFi4Pvalb' instanteneousInh.json NULL 50.0 DirectionRule_others NULL 1.2 0.00167387927869 NULL
2927 node_type_id=='474626527' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000332076651939 "[""somatic"", ""basal""]"
2928 node_type_id=='474626527' pop_name=='i5Htr3a' AMPA_ExcToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000332076651939 "[""somatic"", ""basal""]"
2929 node_type_id=='324493977' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000547713488337 "[""somatic"", ""basal""]"
2930 node_type_id=='473540161' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000381406391885 "[""somatic"", ""basal""]"
2931 node_type_id=='475068599' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000321908449714 "[""somatic"", ""basal""]"
2932 node_type_id=='476686112' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000195734373445 "[""somatic"", ""basal""]"
2933 node_type_id=='100000113' pop_name=='LIFe4Rorb' instanteneousExc.json NULL 90.0 DirectionRule_others NULL 1.5 0.00689540558862 NULL
2934 node_type_id=='324493977' pop_name=='LIFi4Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 7.81851004706e-05 "[""basal""]"
2935 node_type_id=='473540161' pop_name=='LIFi4Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 8.02366509656e-05 "[""basal""]"
2936 node_type_id=='475068599' pop_name=='LIFi4Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 8.75320094008e-05 "[""basal""]"
2937 node_type_id=='476686112' pop_name=='LIFi4Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.000101354681857 "[""basal""]"
2938 node_type_id=='100000113' pop_name=='LIFi4Htr3a' instanteneousInh.json NULL 50.0 DirectionRule_others NULL 1.5 0.00244576962818 NULL
2939 node_type_id=='474626527' pop_name=='LIFi4Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 0.000327547385634 "[""basal""]"
2940 node_type_id=='324493977' pop_name=='LIFi4Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 3.59338682825e-05 "[""basal""]"
2941 node_type_id=='473540161' pop_name=='LIFi4Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 3.65380635447e-05 "[""basal""]"
2942 node_type_id=='475068599' pop_name=='LIFi4Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 3.76498699352e-05 "[""basal""]"
2943 node_type_id=='476686112' pop_name=='LIFi4Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 4.3990259093e-05 "[""basal""]"
2944 node_type_id=='100000113' pop_name=='LIFi4Sst' instanteneousInh.json NULL 50.0 DirectionRule_others NULL 1.5 0.000887588953464 NULL
2945 node_type_id=='474626527' pop_name=='LIFe4Nr5a1' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000332076651939 "[""somatic"", ""basal""]"
2946 node_type_id=='324493977' pop_name=='LIFe4Nr5a1' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000547713488337 "[""somatic"", ""basal""]"
2947 node_type_id=='473540161' pop_name=='LIFe4Nr5a1' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000381406391885 "[""somatic"", ""basal""]"
2948 node_type_id=='475068599' pop_name=='LIFe4Nr5a1' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000321908449714 "[""somatic"", ""basal""]"
2949 node_type_id=='476686112' pop_name=='LIFe4Nr5a1' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.5 0.000195734373445 "[""somatic"", ""basal""]"
